employee_id,week_starting,total_hours,overtime_hours,breached
E1133,2026-08-17,27.25,0.0,0
E1134,2026-06-15,37.25,0.0,0
E1134,2026-06-22,44.75,0.0,0
E1134,2026-06-29,31.75,0.0,0
E1134,2026-07-06,35.75,0.0,0
E1134,2026-07-13,35.5,0.0,0
E1134,2026-07-20,37.75,0.0,0
E1134,2026-07-27,37.5,0.0,0
E1134,2026-08-03,41.25,0.0,0
E1134,2026-08-10,37.75,0.0,0
E1134,2026-08-17,29.25,0.0,0
E1135,2026-06-15,59.25,14.25,1
E1135,2026-06-22,45.25,0.25,0
E1135,2026-06-29,42.75,0.0,0
E1135,2026-07-06,42.0,0.0,0
E1135,2026-07-13,27.5,0.0,0
E1135,2026-07-20,45.0,0.0,0
E1135,2026-07-27,43.25,0.0,0
E1135,2026-08-03,42.5,0.0,0
E1135,2026-08-10,41.0,0.0,0
E1135,2026-08-17,36.75,0.0,0
E1136,2026-06-15,39.25,0.0,0
E1136,2026-06-22,38.5,0.0,0
E1136,2026-06-29,36.75,0.0,0
E1136,2026-07-06,37.75,0.0,0
E1136,2026-07-13,39.75,0.0,0
E1136,2026-07-20,40.75,0.0,0
E1136,2026-07-27,43.75,0.0,0
E1136,2026-08-03,35.75,0.0,0
E1136,2026-08-10,38.25,0.0,0
E1136,2026-08-17,31.0,0.0,0
E1137,2026-06-15,32.5,0.0,0
E1137,2026-06-22,27.25,0.0,0
E1137,2026-06-29,35.5,0.0,0
E1137,2026-07-06,42.25,0.0,0
E1137,2026-07-13,45.5,0.5,0
E1137,2026-07-20,34.5,0.0,0
E1137,2026-07-27,37.5,0.0,0
E1137,2026-08-03,34.5,0.0,0
E1137,2026-08-10,50.25,5.25,0
E1137,2026-08-17,28.25,0.0,0
E1138,2026-06-15,58.0,13.0,1
E1138,2026-06-22,45.75,0.75,0
E1138,2026-06-29,44.25,0.0,0
E1138,2026-07-06,46.25,1.25,0
E1138,2026-07-13,42.75,0.0,0
E1138,2026-07-20,48.5,3.5,0
E1138,2026-07-27,55.25,10.25,1
E1138,2026-08-03,56.75,11.75,1
E1138,2026-08-10,38.5,0.0,0
E1138,2026-08-17,36.5,0.0,0
E1139,2026-06-15,36.25,0.0,0
E1139,2026-06-22,49.75,4.75,0
E1139,2026-06-29,37.0,0.0,0
E1139,2026-07-06,47.0,2.0,0
E1139,2026-07-13,39.5,0.0,0
E1139,2026-07-20,36.25,0.0,0
E1139,2026-07-27,33.25,0.0,0
E1139,2026-08-03,44.75,0.0,0
E1139,2026-08-10,36.5,0.0,0
E1139,2026-08-17,24.75,0.0,0
E1140,2026-06-15,39.25,0.0,0
E1140,2026-06-22,41.75,0.0,0
E1140,2026-06-29,49.75,4.75,0
E1140,2026-07-06,39.5,0.0,0
E1140,2026-07-13,41.25,0.0,0
E1140,2026-07-20,36.25,0.0,0
E1140,2026-07-27,24.5,0.0,0
E1140,2026-08-03,40.5,0.0,0
E1140,2026-08-10,36.75,0.0,0
E1140,2026-08-17,33.75,0.0,0
E1141,2026-06-15,37.75,0.0,0
E1141,2026-06-22,43.5,0.0,0
E1141,2026-06-29,25.25,0.0,0
E1141,2026-07-06,38.5,0.0,0
E1141,2026-07-13,42.25,0.0,0
E1141,2026-07-20,42.75,0.0,0
E1141,2026-07-27,36.75,0.0,0
E1141,2026-08-03,24.25,0.0,0
E1141,2026-08-10,43.25,0.0,0
E1141,2026-08-17,35.5,0.0,0
E1142,2026-06-15,33.5,0.0,0
E1142,2026-06-22,48.5,3.5,0
E1142,2026-06-29,59.25,14.25,1
E1142,2026-07-06,33.25,0.0,0
E1142,2026-07-13,47.5,2.5,0
E1142,2026-07-20,38.75,0.0,0
E1142,2026-07-27,37.5,0.0,0
E1142,2026-08-03,42.25,0.0,0
E1142,2026-08-10,38.0,0.0,0
E1142,2026-08-17,50.0,5.0,0
E1143,2026-06-15,35.0,0.0,0
E1143,2026-06-22,36.5,0.0,0
E1143,2026-06-29,24.75,0.0,0
E1143,2026-07-06,37.5,0.0,0
E1143,2026-07-13,31.75,0.0,0
E1143,2026-07-20,27.0,0.0,0
E1143,2026-07-27,32.5,0.0,0
E1143,2026-08-03,37.5,0.0,0
E1143,2026-08-10,46.75,1.75,0
E1143,2026-08-17,43.0,0.0,0
E1144,2026-06-15,33.0,0.0,0
E1144,2026-06-22,39.5,0.0,0
E1144,2026-06-29,36.0,0.0,0
E1144,2026-07-06,35.0,0.0,0
E1144,2026-07-13,33.0,0.0,0
E1144,2026-07-20,37.5,0.0,0
E1144,2026-07-27,39.25,0.0,0
E1144,2026-08-03,36.25,0.0,0
E1144,2026-08-10,48.0,3.0,0
E1144,2026-08-17,17.25,0.0,0
E1145,2026-06-15,37.0,0.0,0
E1145,2026-06-22,38.75,0.0,0
E1145,2026-06-29,46.0,1.0,0
E1145,2026-07-06,25.5,0.0,0
E1145,2026-07-13,35.75,0.0,0
E1145,2026-07-20,39.25,0.0,0
E1145,2026-07-27,37.0,0.0,0
E1145,2026-08-03,36.25,0.0,0
E1145,2026-08-10,26.5,0.0,0
E1145,2026-08-17,13.0,0.0,0
E1146,2026-06-15,42.0,0.0,0
E1146,2026-06-22,49.0,4.0,0
E1146,2026-06-29,38.75,0.0,0
E1146,2026-07-06,42.0,0.0,0
E1146,2026-07-13,36.75,0.0,0
E1146,2026-07-20,37.5,0.0,0
E1146,2026-07-27,37.0,0.0,0
E1146,2026-08-03,37.75,0.0,0
E1146,2026-08-10,37.75,0.0,0
E1146,2026-08-17,38.0,0.0,0
E1147,2026-06-15,35.75,0.0,0
E1147,2026-06-22,51.25,6.25,0
E1147,2026-06-29,44.75,0.0,0
E1147,2026-07-06,36.25,0.0,0
E1147,2026-07-13,43.0,0.0,0
E1147,2026-07-20,37.75,0.0,0
E1147,2026-07-27,38.25,0.0,0
E1147,2026-08-03,44.25,0.0,0
E1147,2026-08-10,42.25,0.0,0
E1147,2026-08-17,23.0,0.0,0
E1148,2026-06-15,38.0,0.0,0
E1148,2026-06-22,39.25,0.0,0
E1148,2026-06-29,38.75,0.0,0
E1148,2026-07-06,35.75,0.0,0
E1148,2026-07-13,38.25,0.0,0
E1148,2026-07-20,36.5,0.0,0
E1148,2026-07-27,44.0,0.0,0
E1148,2026-08-03,46.5,1.5,0
E1148,2026-08-10,36.5,0.0,0
E1148,2026-08-17,27.5,0.0,0
E1149,2026-06-15,36.5,0.0,0
E1149,2026-06-22,44.25,0.0,0
E1149,2026-06-29,47.0,2.0,0
E1149,2026-07-06,44.0,0.0,0
E1149,2026-07-13,21.25,0.0,0
E1149,2026-07-20,37.75,0.0,0
E1149,2026-07-27,46.75,1.75,0
E1149,2026-08-03,38.0,0.0,0
E1149,2026-08-10,24.5,0.0,0
E1149,2026-08-17,25.25,0.0,0
E1150,2026-06-15,45.5,0.5,0
E1150,2026-06-22,45.75,0.75,0
E1150,2026-06-29,33.0,0.0,0
E1150,2026-07-06,43.25,0.0,0
E1150,2026-07-13,43.75,0.0,0
E1150,2026-07-20,44.25,0.0,0
E1150,2026-07-27,38.75,0.0,0
E1150,2026-08-03,45.25,0.25,0
E1150,2026-08-10,52.0,7.0,0
E1150,2026-08-17,20.25,0.0,0
E1151,2026-06-15,54.5,9.5,0
E1151,2026-06-22,52.25,7.25,0
E1151,2026-06-29,45.75,0.75,0
E1151,2026-07-06,36.5,0.0,0
E1151,2026-07-13,42.5,0.0,0
E1151,2026-07-20,41.0,0.0,0
E1151,2026-07-27,46.75,1.75,0
E1151,2026-08-03,43.0,0.0,0
E1151,2026-08-10,25.75,0.0,0
E1151,2026-08-17,34.75,0.0,0
E1152,2026-06-15,37.5,0.0,0
E1152,2026-06-22,48.0,3.0,0
E1152,2026-06-29,44.5,0.0,0
E1152,2026-07-06,43.75,0.0,0
E1152,2026-07-13,34.75,0.0,0
E1152,2026-07-20,43.0,0.0,0
E1152,2026-07-27,33.25,0.0,0
E1152,2026-08-03,46.75,1.75,0
E1152,2026-08-10,44.25,0.0,0
E1152,2026-08-17,40.75,0.0,0
E1153,2026-06-15,41.5,0.0,0
E1153,2026-06-22,43.25,0.0,0
E1153,2026-06-29,42.0,0.0,0
E1153,2026-07-06,44.75,0.0,0
E1153,2026-07-13,45.0,0.0,0
E1153,2026-07-20,44.5,0.0,0
E1153,2026-07-27,44.25,0.0,0
E1153,2026-08-03,44.5,0.0,0
E1153,2026-08-10,48.0,3.0,0
E1153,2026-08-17,32.25,0.0,0
E1154,2026-06-15,39.5,0.0,0
E1154,2026-06-22,41.5,0.0,0
E1154,2026-06-29,41.0,0.0,0
E1154,2026-07-06,39.25,0.0,0
E1154,2026-07-13,42.0,0.0,0
E1154,2026-07-20,45.25,0.25,0
E1154,2026-07-27,40.5,0.0,0
E1154,2026-08-03,46.5,1.5,0
E1154,2026-08-10,43.25,0.0,0
E1154,2026-08-17,18.25,0.0,0
E1155,2026-06-15,49.75,4.75,0
E1155,2026-06-22,34.25,0.0,0
E1155,2026-06-29,42.5,0.0,0
E1155,2026-07-06,43.25,0.0,0
E1155,2026-07-13,45.75,0.75,0
E1155,2026-07-20,57.0,12.0,1
E1155,2026-07-27,38.75,0.0,0
E1155,2026-08-03,46.0,1.0,0
E1155,2026-08-10,43.25,0.0,0
E1155,2026-08-17,25.0,0.0,0
E1156,2026-06-15,45.5,0.5,0
E1156,2026-06-22,51.75,6.75,0
E1156,2026-06-29,43.0,0.0,0
E1156,2026-07-06,39.0,0.0,0
E1156,2026-07-13,42.0,0.0,0
E1156,2026-07-20,41.0,0.0,0
E1156,2026-07-27,47.75,2.75,0
E1156,2026-08-03,43.5,0.0,0
E1156,2026-08-10,42.75,0.0,0
E1156,2026-08-17,35.75,0.0,0
E1157,2026-06-15,42.0,0.0,0
E1157,2026-06-22,45.75,0.75,0
E1157,2026-06-29,31.5,0.0,0
E1157,2026-07-06,55.5,10.5,1
E1157,2026-07-13,32.5,0.0,0
E1157,2026-07-20,45.75,0.75,0
E1157,2026-07-27,45.5,0.5,0
E1157,2026-08-03,47.25,2.25,0
E1157,2026-08-10,43.25,0.0,0
E1157,2026-08-17,7.0,0.0,0
E1158,2026-06-15,45.25,0.25,0
E1158,2026-06-22,44.25,0.0,0
E1158,2026-06-29,37.25,0.0,0
E1158,2026-07-06,41.25,0.0,0
E1158,2026-07-13,41.75,0.0,0
E1158,2026-07-20,41.5,0.0,0
E1158,2026-07-27,40.5,0.0,0
E1158,2026-08-03,38.0,0.0,0
E1158,2026-08-10,43.75,0.0,0
E1158,2026-08-17,28.0,0.0,0
E1159,2026-06-15,43.0,0.0,0
E1159,2026-06-22,50.0,5.0,0
E1159,2026-06-29,42.25,0.0,0
E1159,2026-07-06,44.75,0.0,0
E1159,2026-07-13,37.25,0.0,0
E1159,2026-07-20,43.5,0.0,0
E1159,2026-07-27,37.25,0.0,0
E1159,2026-08-03,42.25,0.0,0
E1159,2026-08-10,43.25,0.0,0
E1159,2026-08-17,23.75,0.0,0
E1160,2026-06-15,39.0,0.0,0
E1160,2026-06-22,42.25,0.0,0
E1160,2026-06-29,37.25,0.0,0
E1160,2026-07-06,37.5,0.0,0
E1160,2026-07-13,40.0,0.0,0
E1160,2026-07-20,35.25,0.0,0
E1160,2026-07-27,38.25,0.0,0
E1160,2026-08-03,38.0,0.0,0
E1160,2026-08-10,39.0,0.0,0
E1160,2026-08-17,29.0,0.0,0
E1161,2026-06-15,45.75,0.75,0
E1161,2026-06-22,45.25,0.25,0
E1161,2026-06-29,51.75,6.75,0
E1161,2026-07-06,45.0,0.0,0
E1161,2026-07-13,44.25,0.0,0
E1161,2026-07-20,47.75,2.75,0
E1161,2026-07-27,57.0,12.0,1
E1161,2026-08-03,36.75,0.0,0
E1161,2026-08-10,42.5,0.0,0
E1161,2026-08-17,36.25,0.0,0
E1162,2026-06-15,32.25,0.0,0
E1162,2026-06-22,51.0,6.0,0
E1162,2026-06-29,56.0,11.0,1
E1162,2026-07-06,41.5,0.0,0
E1162,2026-07-13,40.0,0.0,0
E1162,2026-07-20,42.25,0.0,0
E1162,2026-07-27,41.25,0.0,0
E1162,2026-08-03,52.25,7.25,0
E1162,2026-08-10,52.5,7.5,0
E1162,2026-08-17,48.0,3.0,0
E1163,2026-06-15,49.0,4.0,0
E1163,2026-06-22,46.5,1.5,0
E1163,2026-06-29,59.5,14.5,1
E1163,2026-07-06,44.75,0.0,0
E1163,2026-07-13,47.25,2.25,0
E1163,2026-07-20,44.25,0.0,0
E1163,2026-07-27,43.75,0.0,0
E1163,2026-08-03,46.0,1.0,0
E1163,2026-08-10,47.25,2.25,0
E1163,2026-08-17,36.0,0.0,0
E1164,2026-06-15,39.75,0.0,0
E1164,2026-06-22,45.25,0.25,0
E1164,2026-06-29,44.0,0.0,0
E1164,2026-07-06,45.25,0.25,0
E1164,2026-07-13,44.0,0.0,0
E1164,2026-07-20,45.25,0.25,0
E1164,2026-07-27,33.5,0.0,0
E1164,2026-08-03,40.75,0.0,0
E1164,2026-08-10,45.5,0.5,0
E1164,2026-08-17,36.25,0.0,0
E1165,2026-06-15,44.5,0.0,0
E1165,2026-06-22,45.25,0.25,0
E1165,2026-06-29,41.25,0.0,0
E1165,2026-07-06,45.75,0.75,0
E1165,2026-07-13,40.75,0.0,0
E1165,2026-07-20,44.5,0.0,0
E1165,2026-07-27,45.75,0.75,0
E1165,2026-08-03,46.75,1.75,0
E1165,2026-08-10,50.75,5.75,0
E1165,2026-08-17,29.75,0.0,0
E1166,2026-06-15,43.0,0.0,0
E1166,2026-06-22,45.0,0.0,0
E1166,2026-06-29,42.25,0.0,0
E1166,2026-07-06,43.5,0.0,0
E1166,2026-07-13,45.0,0.0,0
E1166,2026-07-20,49.0,4.0,0
E1166,2026-07-27,49.75,4.75,0
E1166,2026-08-03,46.75,1.75,0
E1166,2026-08-10,42.75,0.0,0
E1166,2026-08-17,32.5,0.0,0
E1167,2026-06-15,44.75,0.0,0
E1167,2026-06-22,35.0,0.0,0
E1167,2026-06-29,37.5,0.0,0
E1167,2026-07-06,38.75,0.0,0
E1167,2026-07-13,46.25,1.25,0
E1167,2026-07-20,42.75,0.0,0
E1167,2026-07-27,44.75,0.0,0
E1167,2026-08-03,46.25,1.25,0
E1167,2026-08-10,45.0,0.0,0
E1167,2026-08-17,48.5,3.5,0
E1168,2026-06-15,43.75,0.0,0
E1168,2026-06-22,43.0,0.0,0
E1168,2026-06-29,42.0,0.0,0
E1168,2026-07-06,47.0,2.0,0
E1168,2026-07-13,45.25,0.25,0
E1168,2026-07-20,47.25,2.25,0
E1168,2026-07-27,42.0,0.0,0
E1168,2026-08-03,43.0,0.0,0
E1168,2026-08-10,42.75,0.0,0
E1168,2026-08-17,50.75,5.75,0
E1169,2026-06-15,44.0,0.0,0
E1169,2026-06-22,44.0,0.0,0
E1169,2026-06-29,34.75,0.0,0
E1169,2026-07-06,44.5,0.0,0
E1169,2026-07-13,37.25,0.0,0
E1169,2026-07-20,41.25,0.0,0
E1169,2026-07-27,40.25,0.0,0
E1169,2026-08-03,52.25,7.25,0
E1169,2026-08-10,41.75,0.0,0
E1169,2026-08-17,26.5,0.0,0
E1170,2026-06-15,41.75,0.0,0
E1170,2026-06-22,47.5,2.5,0
E1170,2026-06-29,41.25,0.0,0
E1170,2026-07-06,39.75,0.0,0
E1170,2026-07-13,41.5,0.0,0
E1170,2026-07-20,41.25,0.0,0
E1170,2026-07-27,40.0,0.0,0
E1170,2026-08-03,41.25,0.0,0
E1170,2026-08-10,41.75,0.0,0
E1170,2026-08-17,20.25,0.0,0
E1171,2026-06-15,50.5,5.5,0
E1171,2026-06-22,50.0,5.0,0
E1171,2026-06-29,49.5,4.5,0
E1171,2026-07-06,48.0,3.0,0
E1171,2026-07-13,45.75,0.75,0
E1171,2026-07-20,46.0,1.0,0
E1171,2026-07-27,46.0,1.0,0
E1171,2026-08-03,47.5,2.5,0
E1171,2026-08-10,47.5,2.5,0
E1171,2026-08-17,22.25,0.0,0
E1172,2026-06-15,36.25,0.0,0
E1172,2026-06-22,51.5,6.5,0
E1172,2026-06-29,46.75,1.75,0
E1172,2026-07-06,35.5,0.0,0
E1172,2026-07-13,39.0,0.0,0
E1172,2026-07-20,28.0,0.0,0
E1172,2026-07-27,41.75,0.0,0
E1172,2026-08-03,37.0,0.0,0
E1172,2026-08-10,37.75,0.0,0
E1172,2026-08-17,38.25,0.0,0
E1173,2026-06-15,43.25,0.0,0
E1173,2026-06-22,41.5,0.0,0
E1173,2026-06-29,42.75,0.0,0
E1173,2026-07-06,44.75,0.0,0
E1173,2026-07-13,41.25,0.0,0
E1173,2026-07-20,45.75,0.75,0
E1173,2026-07-27,47.5,2.5,0
E1173,2026-08-03,47.0,2.0,0
E1173,2026-08-10,45.5,0.5,0
E1173,2026-08-17,29.0,0.0,0
E1174,2026-06-15,44.75,0.0,0
E1174,2026-06-22,46.75,1.75,0
E1174,2026-06-29,41.25,0.0,0
E1174,2026-07-06,44.0,0.0,0
E1174,2026-07-13,44.75,0.0,0
E1174,2026-07-20,45.0,0.0,0
E1174,2026-07-27,47.25,2.25,0
E1174,2026-08-03,43.5,0.0,0
E1174,2026-08-10,45.5,0.5,0
E1174,2026-08-17,26.75,0.0,0
E1175,2026-06-15,47.25,2.25,0
E1175,2026-06-22,45.5,0.5,0
E1175,2026-06-29,47.5,2.5,0
E1175,2026-07-06,50.25,5.25,0
E1175,2026-07-13,43.5,0.0,0
E1175,2026-07-20,37.75,0.0,0
E1175,2026-07-27,50.0,5.0,0
E1175,2026-08-03,58.5,13.5,1
E1175,2026-08-10,33.75,0.0,0
E1175,2026-08-17,34.5,0.0,0
E1176,2026-06-15,44.5,0.0,0
E1176,2026-06-22,48.25,3.25,0
E1176,2026-06-29,23.75,0.0,0
E1176,2026-07-06,46.75,1.75,0
E1176,2026-07-13,44.0,0.0,0
E1176,2026-07-20,44.25,0.0,0
E1176,2026-07-27,44.25,0.0,0
E1176,2026-08-03,44.5,0.0,0
E1176,2026-08-10,47.0,2.0,0
E1176,2026-08-17,25.0,0.0,0
E1177,2026-06-15,37.0,0.0,0
E1177,2026-06-22,45.5,0.5,0
E1177,2026-06-29,37.5,0.0,0
E1177,2026-07-06,36.25,0.0,0
E1177,2026-07-13,35.25,0.0,0
E1177,2026-07-20,48.5,3.5,0
E1177,2026-07-27,37.25,0.0,0
E1177,2026-08-03,43.5,0.0,0
E1177,2026-08-10,38.5,0.0,0
E1177,2026-08-17,37.25,0.0,0
E1178,2026-06-15,46.5,1.5,0
E1178,2026-06-22,52.25,7.25,0
E1178,2026-06-29,45.75,0.75,0
E1178,2026-07-06,47.75,2.75,0
E1178,2026-07-13,43.25,0.0,0
E1178,2026-07-20,46.75,1.75,0
E1178,2026-07-27,45.5,0.5,0
E1178,2026-08-03,45.75,0.75,0
E1178,2026-08-10,41.75,0.0,0
E1178,2026-08-17,36.5,0.0,0
E1179,2026-06-15,49.75,4.75,0
E1179,2026-06-22,43.75,0.0,0
E1179,2026-06-29,50.25,5.25,0
E1179,2026-07-06,43.75,0.0,0
E1179,2026-07-13,47.5,2.5,0
E1179,2026-07-20,38.0,0.0,0
E1179,2026-07-27,43.25,0.0,0
E1179,2026-08-03,37.25,0.0,0
E1179,2026-08-10,42.75,0.0,0
E1179,2026-08-17,36.0,0.0,0
E1180,2026-06-15,43.75,0.0,0
E1180,2026-06-22,44.25,0.0,0
E1180,2026-06-29,44.0,0.0,0
E1180,2026-07-06,45.0,0.0,0
E1180,2026-07-13,44.25,0.0,0
E1180,2026-07-20,42.75,0.0,0
E1180,2026-07-27,39.75,0.0,0
E1180,2026-08-03,44.75,0.0,0
E1180,2026-08-10,42.5,0.0,0
E1180,2026-08-17,35.5,0.0,0
E1181,2026-06-15,36.75,0.0,0
E1181,2026-06-22,47.75,2.75,0
E1181,2026-06-29,37.5,0.0,0
E1181,2026-07-06,37.5,0.0,0
E1181,2026-07-13,37.75,0.0,0
E1181,2026-07-20,42.25,0.0,0
E1181,2026-07-27,37.0,0.0,0
E1181,2026-08-03,37.25,0.0,0
E1181,2026-08-10,37.75,0.0,0
E1181,2026-08-17,36.0,0.0,0
E1182,2026-06-15,24.5,0.0,0
E1182,2026-06-22,42.75,0.0,0
E1182,2026-06-29,37.75,0.0,0
E1182,2026-07-06,48.75,3.75,0
E1182,2026-07-13,44.25,0.0,0
E1182,2026-07-20,46.0,1.0,0
E1182,2026-07-27,31.5,0.0,0
E1182,2026-08-03,45.5,0.5,0
E1182,2026-08-10,36.25,0.0,0
E1182,2026-08-17,11.5,0.0,0
E1183,2026-06-15,45.5,0.5,0
E1183,2026-06-22,45.75,0.75,0
E1183,2026-06-29,44.25,0.0,0
E1183,2026-07-06,48.5,3.5,0
E1183,2026-07-13,47.0,2.0,0
E1183,2026-07-20,46.5,1.5,0
E1183,2026-07-27,49.5,4.5,0
E1183,2026-08-03,31.75,0.0,0
E1183,2026-08-10,32.25,0.0,0
E1183,2026-08-17,60.75,15.75,1
E1184,2026-06-15,46.25,1.25,0
E1184,2026-06-22,50.25,5.25,0
E1184,2026-06-29,53.75,8.75,0
E1184,2026-07-06,44.5,0.0,0
E1184,2026-07-13,45.5,0.5,0
E1184,2026-07-20,48.0,3.0,0
E1184,2026-07-27,60.0,15.0,1
E1184,2026-08-03,54.25,9.25,0
E1184,2026-08-10,50.5,5.5,0
E1184,2026-08-17,52.0,7.0,0
E1185,2026-06-15,46.25,1.25,0
E1185,2026-06-22,41.5,0.0,0
E1185,2026-06-29,48.0,3.0,0
E1185,2026-07-06,43.5,0.0,0
E1185,2026-07-13,44.0,0.0,0
E1185,2026-07-20,43.75,0.0,0
E1185,2026-07-27,44.5,0.0,0
E1185,2026-08-03,47.5,2.5,0
E1185,2026-08-10,41.0,0.0,0
E1185,2026-08-17,37.75,0.0,0
E1186,2026-06-15,37.75,0.0,0
E1186,2026-06-22,37.25,0.0,0
E1186,2026-06-29,31.0,0.0,0
E1186,2026-07-06,39.0,0.0,0
E1186,2026-07-13,37.5,0.0,0
E1186,2026-07-20,50.25,5.25,0
E1186,2026-07-27,35.5,0.0,0
E1186,2026-08-03,38.25,0.0,0
E1186,2026-08-10,37.0,0.0,0
E1186,2026-08-17,25.5,0.0,0
E1187,2026-06-15,48.75,3.75,0
E1187,2026-06-22,53.75,8.75,0
E1187,2026-06-29,53.75,8.75,0
E1187,2026-07-06,48.5,3.5,0
E1187,2026-07-13,46.5,1.5,0
E1187,2026-07-20,51.25,6.25,0
E1187,2026-07-27,40.25,0.0,0
E1187,2026-08-03,41.0,0.0,0
E1187,2026-08-10,47.0,2.0,0
E1187,2026-08-17,18.75,0.0,0
E1188,2026-06-15,45.5,0.5,0
E1188,2026-06-22,46.75,1.75,0
E1188,2026-06-29,45.5,0.5,0
E1188,2026-07-06,37.25,0.0,0
E1188,2026-07-13,43.75,0.0,0
E1188,2026-07-20,32.25,0.0,0
E1188,2026-07-27,43.0,0.0,0
E1188,2026-08-03,43.25,0.0,0
E1188,2026-08-10,43.0,0.0,0
E1188,2026-08-17,36.25,0.0,0
E1189,2026-06-15,47.0,2.0,0
E1189,2026-06-22,47.25,2.25,0
E1189,2026-06-29,45.5,0.5,0
E1189,2026-07-06,44.75,0.0,0
E1189,2026-07-13,45.25,0.25,0
E1189,2026-07-20,45.25,0.25,0
E1189,2026-07-27,48.5,3.5,0
E1189,2026-08-03,46.0,1.0,0
E1189,2026-08-10,44.0,0.0,0
E1189,2026-08-17,36.0,0.0,0
E1190,2026-06-15,55.25,10.25,1
E1190,2026-06-22,44.25,0.0,0
E1190,2026-06-29,31.25,0.0,0
E1190,2026-07-06,46.5,1.5,0
E1190,2026-07-13,37.75,0.0,0
E1190,2026-07-20,45.75,0.75,0
E1190,2026-07-27,24.0,0.0,0
E1190,2026-08-03,37.5,0.0,0
E1190,2026-08-10,33.5,0.0,0
E1190,2026-08-17,22.5,0.0,0
E1191,2026-06-15,41.0,0.0,0
E1191,2026-06-22,43.0,0.0,0
E1191,2026-06-29,59.25,14.25,1
E1191,2026-07-06,41.75,0.0,0
E1191,2026-07-13,39.25,0.0,0
E1191,2026-07-20,51.25,6.25,0
E1191,2026-07-27,42.25,0.0,0
E1191,2026-08-03,43.0,0.0,0
E1191,2026-08-10,41.75,0.0,0
E1191,2026-08-17,19.75,0.0,0
E1192,2026-06-15,38.5,0.0,0
E1192,2026-06-22,42.75,0.0,0
E1192,2026-06-29,47.25,2.25,0
E1192,2026-07-06,24.0,0.0,0
E1192,2026-07-13,30.75,0.0,0
E1192,2026-07-20,38.75,0.0,0
E1192,2026-07-27,45.0,0.0,0
E1192,2026-08-03,52.0,7.0,0
E1192,2026-08-10,36.75,0.0,0
E1192,2026-08-17,23.25,0.0,0
E1193,2026-06-15,22.25,0.0,0
E1193,2026-06-22,19.75,0.0,0
E1193,2026-06-29,27.5,0.0,0
E1193,2026-07-06,24.25,0.0,0
E1193,2026-07-13,21.75,0.0,0
E1193,2026-07-20,30.25,0.0,0
E1193,2026-07-27,25.0,0.0,0
E1193,2026-08-03,30.5,0.0,0
E1193,2026-08-10,32.5,0.0,0
E1193,2026-08-17,24.25,0.0,0
E1194,2026-06-15,30.75,0.0,0
E1194,2026-06-22,27.0,0.0,0
E1194,2026-06-29,27.75,0.0,0
E1194,2026-07-06,30.5,0.0,0
E1194,2026-07-13,28.25,0.0,0
E1194,2026-07-20,26.75,0.0,0
E1194,2026-07-27,32.0,0.0,0
E1194,2026-08-03,29.25,0.0,0
E1194,2026-08-10,34.0,0.0,0
E1194,2026-08-17,35.25,0.0,0
E1195,2026-06-15,41.5,0.0,0
E1195,2026-06-22,40.75,0.0,0
E1195,2026-06-29,43.0,0.0,0
E1195,2026-07-06,47.25,2.25,0
E1195,2026-07-13,47.0,2.0,0
E1195,2026-07-20,51.5,6.5,0
E1195,2026-07-27,43.75,0.0,0
E1195,2026-08-03,45.75,0.75,0
E1195,2026-08-10,34.5,0.0,0
E1195,2026-08-17,29.5,0.0,0
E1196,2026-06-15,25.0,0.0,0
E1196,2026-06-22,49.25,4.25,0
E1196,2026-06-29,45.0,0.0,0
E1196,2026-07-06,37.75,0.0,0
E1196,2026-07-13,32.75,0.0,0
E1196,2026-07-20,51.0,6.0,0
E1196,2026-07-27,38.0,0.0,0
E1196,2026-08-03,37.0,0.0,0
E1196,2026-08-10,22.75,0.0,0
E1196,2026-08-17,11.75,0.0,0
E1197,2026-06-15,48.0,3.0,0
E1197,2026-06-22,47.25,2.25,0
E1197,2026-06-29,47.5,2.5,0
E1197,2026-07-06,45.75,0.75,0
E1197,2026-07-13,46.5,1.5,0
E1197,2026-07-20,46.5,1.5,0
E1197,2026-07-27,44.25,0.0,0
E1197,2026-08-03,48.0,3.0,0
E1197,2026-08-10,48.0,3.0,0
E1197,2026-08-17,36.0,0.0,0
E1198,2026-06-15,63.25,18.25,1
E1198,2026-06-22,48.5,3.5,0
E1198,2026-06-29,39.25,0.0,0
E1198,2026-07-06,46.0,1.0,0
E1198,2026-07-13,50.5,5.5,0
E1198,2026-07-20,58.0,13.0,1
E1198,2026-07-27,48.5,3.5,0
E1198,2026-08-03,51.0,6.0,0
E1198,2026-08-10,55.5,10.5,1
E1198,2026-08-17,36.75,0.0,0
E1199,2026-06-15,55.25,10.25,1
E1199,2026-06-22,44.5,0.0,0
E1199,2026-06-29,45.0,0.0,0
E1199,2026-07-06,44.25,0.0,0
E1199,2026-07-13,41.75,0.0,0
E1199,2026-07-20,45.25,0.25,0
E1199,2026-07-27,45.5,0.5,0
E1199,2026-08-03,43.75,0.0,0
E1199,2026-08-10,45.25,0.25,0
E1199,2026-08-17,33.75,0.0,0
E1200,2026-06-15,41.5,0.0,0
E1200,2026-06-22,39.25,0.0,0
E1200,2026-06-29,51.0,6.0,0
E1200,2026-07-06,26.25,0.0,0
